Date,Rhizome,Internode number,Internode length
04/01/2000,R1,1,17.0
04/01/2000,R1,2,20.0
04/01/2000,R1,3,20.0
04/01/2000,R1,4,25.0
04/01/2000,R1,5,25.0
04/01/2000,R1,6,32.0
04/01/2000,R1,7,24.0
04/01/2000,R1,8,20.0
04/01/2000,R1,9,20.0
04/01/2000,R1,10,28.0
04/01/2000,R1,11,27.0
04/01/2000,R1,12,27.0
04/01/2000,R1,13,29.0
04/01/2000,R1,14,29.0
04/01/2000,R1,15,31.0
04/01/2000,R1,16,5.481106357663644
04/01/2000,R1,17,3.6193332440890544
04/01/2000,R1,18,5.18177300645076
04/01/2000,R1,19,22.433412146513433
04/01/2000,R2,1,10.0
04/01/2000,R2,2,8.0
04/01/2000,R2,3,10.0
04/01/2000,R2,4,10.0
04/01/2000,R2,5,10.0
04/01/2000,R2,6,10.0
04/01/2000,R2,7,11.0
04/01/2000,R2,8,11.0
04/01/2000,R2,9,15.0
04/01/2000,R2,10,15.0
04/01/2000,R2,11,13.0
04/01/2000,R2,12,7.0
04/01/2000,R2,13,7.420681875186863
04/01/2000,R2,14,7.870345853574973
04/01/2000,R2,15,5.623978483419829
04/01/2000,R2,16,10.91706174283633
04/01/2000,R2,17,11.22491395680324
04/01/2000,R2,18,11.743454790455036
04/01/2000,R3,1,10.0
04/01/2000,R3,2,10.0
04/01/2000,R3,3,10.0
04/01/2000,R3,4,12.0
04/01/2000,R3,5,17.0
04/01/2000,R3,6,17.0
04/01/2000,R3,7,17.0
04/01/2000,R3,8,13.0
04/01/2000,R3,9,15.0
04/01/2000,R3,10,10.0
04/01/2000,R3,11,10.0
04/01/2000,R3,12,15.0
04/01/2000,R3,13,10.0
04/01/2000,R3,14,10.0
04/01/2000,R3,15,10.72381798468755
04/01/2000,R3,16,8.146652887114323
04/01/2000,R3,17,27.410759531605
04/01/2000,R3,18,7.26734835297011
04/01/2000,R4,1,7.0
04/01/2000,R4,2,7.0
04/01/2000,R4,3,10.0
04/01/2000,R4,4,15.0
04/01/2000,R4,5,17.0
04/01/2000,R4,6,15.0
04/01/2000,R4,7,15.0
04/01/2000,R4,8,13.0
04/01/2000,R4,9,7.0
04/01/2000,R4,10,14.0
04/01/2000,R4,11,16.35545444522396
04/01/2000,R4,12,11.204383845257135
04/01/2000,R4,13,5.1768025234874
04/01/2000,R4,14,22.24680154169475
04/01/2000,R5,1,15.0
04/01/2000,R5,2,8.0
04/01/2000,R5,3,8.0
04/01/2000,R5,4,10.0
04/01/2000,R5,5,13.0
04/01/2000,R5,6,20.0
04/01/2000,R5,7,20.0
04/01/2000,R5,8,15.0
04/01/2000,R5,9,15.0
04/01/2000,R5,10,15.0
04/01/2000,R5,11,15.0
04/01/2000,R5,12,10.0
04/01/2000,R5,13,8.0
04/01/2000,R5,14,4.401654008048703
04/01/2000,R5,15,8.403654144073148
04/01/2000,R5,16,10.464176568242518
04/01/2000,R6,1,5.0
04/01/2000,R6,2,5.0
04/01/2000,R6,3,7.0
04/01/2000,R6,4,5.0
04/01/2000,R6,5,5.0
04/01/2000,R6,6,10.0
04/01/2000,R6,7,7.0
04/01/2000,R6,8,5.0
04/01/2000,R6,9,3.087854517097577
04/01/2000,R7,1,12.0
04/01/2000,R7,2,20.0
04/01/2000,R7,3,12.0
04/01/2000,R7,4,13.0
04/01/2000,R7,5,15.0
04/01/2000,R7,6,20.0
04/01/2000,R7,7,20.0
04/01/2000,R7,8,20.0
04/01/2000,R7,9,20.0
04/01/2000,R7,10,21.0
04/01/2000,R7,11,25.0
04/01/2000,R7,12,24.0
04/01/2000,R7,13,22.83779380727703
04/01/2000,R7,14,10.173805456763425
04/01/2000,R8,1,14.0
04/01/2000,R8,2,11.0
04/01/2000,R8,3,15.0
04/01/2000,R8,4,20.0
04/01/2000,R8,5,27.0
04/01/2000,R8,6,28.0
04/01/2000,R8,7,40.0
04/01/2000,R8,8,30.0
04/01/2000,R8,9,30.0
04/01/2000,R8,10,29.0
04/01/2000,R8,11,28.0
04/01/2000,R8,12,21.0
04/01/2000,R8,13,29.0
04/01/2000,R8,14,28.0
04/01/2000,R8,15,10.338534949728901
04/01/2000,R8,16,5.820733434923671
04/01/2000,R8,17,18.350575340111433
04/01/2000,R8,18,10.078166152188402
04/01/2000,R9,1,15.0
04/01/2000,R9,2,10.0
04/01/2000,R9,3,11.0
04/01/2000,R9,4,13.0
04/01/2000,R9,5,17.0
04/01/2000,R9,6,20.0
04/01/2000,R9,7,14.0
04/01/2000,R9,8,10.0
04/01/2000,R9,9,7.0
04/01/2000,R9,10,10.0
04/01/2000,R9,11,10.0
04/01/2000,R9,12,10.0
04/01/2000,R9,13,10.0
04/01/2000,R9,14,7.0
04/01/2000,R9,15,7.752878668820403
04/01/2000,R9,16,13.125379768887766
04/01/2000,R9,17,10.094965280474351
04/01/2000,R10,1,8.0
04/01/2000,R10,2,10.0
04/01/2000,R10,3,10.0
04/01/2000,R10,4,12.0
04/01/2000,R10,5,10.0
04/01/2000,R10,6,10.0
04/01/2000,R10,7,10.0
04/01/2000,R10,8,10.0
04/01/2000,R10,9,10.0
04/01/2000,R10,10,7.0
04/01/2000,R10,11,8.0
04/01/2000,R10,12,7.0
17/01/2000,R1,1,25.0
17/01/2000,R1,2,32.0
17/01/2000,R1,3,24.0
17/01/2000,R1,4,20.0
17/01/2000,R1,5,20.0
17/01/2000,R1,6,28.0
17/01/2000,R1,7,27.0
17/01/2000,R1,8,27.0
17/01/2000,R1,9,29.0
17/01/2000,R1,10,29.0
17/01/2000,R1,11,31.0
17/01/2000,R1,12,5.481106357663644
17/01/2000,R1,13,3.6193332440890544
17/01/2000,R1,14,5.18177300645076
17/01/2000,R1,15,22.433412146513433
17/01/2000,R1,16,16.433721683701087
17/01/2000,R1,17,18.184338736540813
17/01/2000,R1,18,3.2881704147259074
17/01/2000,R1,19,16.363644470547506
17/01/2000,R2,1,10.0
17/01/2000,R2,2,10.0
17/01/2000,R2,3,10.0
17/01/2000,R2,4,11.0
17/01/2000,R2,5,11.0
17/01/2000,R2,6,15.0
17/01/2000,R2,7,15.0
17/01/2000,R2,8,13.0
17/01/2000,R2,9,7.0
17/01/2000,R2,10,7.420681875186863
17/01/2000,R2,11,7.870345853574973
17/01/2000,R2,12,5.623978483419829
17/01/2000,R2,13,10.91706174283633
17/01/2000,R2,14,11.22491395680324
17/01/2000,R2,15,11.743454790455036
17/01/2000,R2,16,10.919318693954128
17/01/2000,R2,17,24.986808997427463
17/01/2000,R2,18,5.605440848706318
17/01/2000,R2,19,12.25553503535544
17/01/2000,R2,20,10.338406041094528
17/01/2000,R2,21,15.647121024171195
17/01/2000,R3,1,10.0
17/01/2000,R3,2,12.0
17/01/2000,R3,3,17.0
17/01/2000,R3,4,17.0
17/01/2000,R3,5,17.0
17/01/2000,R3,6,13.0
17/01/2000,R3,7,15.0
17/01/2000,R3,8,10.0
17/01/2000,R3,9,10.0
17/01/2000,R3,10,15.0
17/01/2000,R3,11,10.0
17/01/2000,R3,12,10.0
17/01/2000,R3,13,10.72381798468755
17/01/2000,R3,14,8.146652887114323
17/01/2000,R3,15,27.410759531605
17/01/2000,R3,16,7.26734835297011
17/01/2000,R3,17,11.982426493113932
17/01/2000,R3,18,11.190238081328317
17/01/2000,R3,19,9.706150692854806
17/01/2000,R3,20,20.26597188550288
17/01/2000,R4,1,7.0
17/01/2000,R4,2,7.0
17/01/2000,R4,3,10.0
17/01/2000,R4,4,15.0
17/01/2000,R4,5,17.0
17/01/2000,R4,6,15.0
17/01/2000,R4,7,15.0
17/01/2000,R4,8,13.0
17/01/2000,R4,9,7.0
17/01/2000,R4,10,14.0
17/01/2000,R4,11,16.35545444522396
17/01/2000,R4,12,11.204383845257135
17/01/2000,R4,13,5.1768025234874
17/01/2000,R4,14,22.24680154169475
17/01/2000,R4,15,6.840022919302153
17/01/2000,R5,1,15.0
17/01/2000,R5,2,8.0
17/01/2000,R5,3,8.0
17/01/2000,R5,4,10.0
17/01/2000,R5,5,13.0
17/01/2000,R5,6,20.0
17/01/2000,R5,7,20.0
17/01/2000,R5,8,15.0
17/01/2000,R5,9,15.0
17/01/2000,R5,10,15.0
17/01/2000,R5,11,15.0
17/01/2000,R5,12,10.0
17/01/2000,R5,13,8.0
17/01/2000,R5,14,4.401654008048703
17/01/2000,R5,15,8.403654144073148
17/01/2000,R5,16,10.464176568242518
17/01/2000,R5,17,13.205781645167225
17/01/2000,R5,18,13.154648857455376
17/01/2000,R5,19,10.216135628335463
17/01/2000,R6,1,5.0
17/01/2000,R6,2,5.0
17/01/2000,R6,3,7.0
17/01/2000,R6,4,5.0
17/01/2000,R6,5,5.0
17/01/2000,R6,6,10.0
17/01/2000,R6,7,7.0
17/01/2000,R6,8,5.0
17/01/2000,R6,9,3.087854517097577
17/01/2000,R6,10,20.054768277679802
17/01/2000,R6,11,13.535228431662532
17/01/2000,R6,12,20.474070833516194
17/01/2000,R6,13,6.749578440879925
17/01/2000,R7,1,12.0
17/01/2000,R7,2,20.0
17/01/2000,R7,3,12.0
17/01/2000,R7,4,13.0
17/01/2000,R7,5,15.0
17/01/2000,R7,6,20.0
17/01/2000,R7,7,20.0
17/01/2000,R7,8,20.0
17/01/2000,R7,9,20.0
17/01/2000,R7,10,21.0
17/01/2000,R7,11,25.0
17/01/2000,R7,12,24.0
17/01/2000,R7,13,22.83779380727703
17/01/2000,R7,14,10.173805456763425
17/01/2000,R8,1,11.0
17/01/2000,R8,2,15.0
17/01/2000,R8,3,20.0
17/01/2000,R8,4,27.0
17/01/2000,R8,5,28.0
17/01/2000,R8,6,40.0
17/01/2000,R8,7,30.0
17/01/2000,R8,8,30.0
17/01/2000,R8,9,29.0
17/01/2000,R8,10,28.0
17/01/2000,R8,11,21.0
17/01/2000,R8,12,29.0
17/01/2000,R8,13,28.0
17/01/2000,R8,14,10.338534949728901
17/01/2000,R8,15,5.820733434923671
17/01/2000,R8,16,18.350575340111433
17/01/2000,R8,17,10.078166152188402
17/01/2000,R8,18,8.626776224762313
17/01/2000,R8,19,15.32144237796421
17/01/2000,R9,1,15.0
17/01/2000,R9,2,10.0
17/01/2000,R9,3,11.0
17/01/2000,R9,4,13.0
17/01/2000,R9,5,17.0
17/01/2000,R9,6,20.0
17/01/2000,R9,7,14.0
17/01/2000,R9,8,10.0
17/01/2000,R9,9,7.0
17/01/2000,R9,10,10.0
17/01/2000,R9,11,10.0
17/01/2000,R9,12,10.0
17/01/2000,R9,13,10.0
17/01/2000,R9,14,7.0
17/01/2000,R9,15,7.752878668820403
17/01/2000,R9,16,13.125379768887766
17/01/2000,R9,17,10.094965280474351
17/01/2000,R10,1,10.0
17/01/2000,R10,2,12.0
17/01/2000,R10,3,10.0
17/01/2000,R10,4,10.0
17/01/2000,R10,5,10.0
17/01/2000,R10,6,10.0
17/01/2000,R10,7,10.0
17/01/2000,R10,8,7.0
17/01/2000,R10,9,8.0
17/01/2000,R10,10,7.0
17/01/2000,R10,11,15.353864762854364
17/01/2000,R10,12,7.407568300771556
17/01/2000,R10,13,6.360493901235859
17/01/2000,R10,14,15.595008641020996
01/02/2000,R1,1,20.0
01/02/2000,R1,2,20.0
01/02/2000,R1,3,28.0
01/02/2000,R1,4,27.0
01/02/2000,R1,5,27.0
01/02/2000,R1,6,29.0
01/02/2000,R1,7,29.0
01/02/2000,R1,8,31.0
01/02/2000,R1,9,5.481106357663644
01/02/2000,R1,10,3.6193332440890544
01/02/2000,R1,11,5.18177300645076
01/02/2000,R1,12,22.433412146513433
01/02/2000,R1,13,16.433721683701087
01/02/2000,R1,14,18.184338736540813
01/02/2000,R1,15,3.2881704147259074
01/02/2000,R1,16,16.363644470547506
01/02/2000,R1,17,8.712919121352439
01/02/2000,R1,18,14.782048790922836
01/02/2000,R1,19,26.423580761105445
01/02/2000,R2,1,11.0
01/02/2000,R2,2,11.0
01/02/2000,R2,3,15.0
01/02/2000,R2,4,15.0
01/02/2000,R2,5,13.0
01/02/2000,R2,6,7.0
01/02/2000,R2,7,7.420681875186863
01/02/2000,R2,8,7.870345853574973
01/02/2000,R2,9,5.623978483419829
01/02/2000,R2,10,10.91706174283633
01/02/2000,R2,11,11.22491395680324
01/02/2000,R2,12,11.743454790455036
01/02/2000,R2,13,10.919318693954128
01/02/2000,R2,14,24.986808997427463
01/02/2000,R2,15,5.605440848706318
01/02/2000,R2,16,12.25553503535544
01/02/2000,R2,17,10.338406041094528
01/02/2000,R2,18,15.647121024171195
01/02/2000,R2,19,23.341463113927013
01/02/2000,R2,20,5.469294665543124
01/02/2000,R2,21,15.39353767368353
01/02/2000,R2,22,1.51780550792493
01/02/2000,R3,1,17.0
01/02/2000,R3,2,17.0
01/02/2000,R3,3,17.0
01/02/2000,R3,4,13.0
01/02/2000,R3,5,15.0
01/02/2000,R3,6,10.0
01/02/2000,R3,7,10.0
01/02/2000,R3,8,15.0
01/02/2000,R3,9,10.0
01/02/2000,R3,10,10.0
01/02/2000,R3,11,10.72381798468755
01/02/2000,R3,12,8.146652887114323
01/02/2000,R3,13,27.410759531605
01/02/2000,R3,14,7.26734835297011
01/02/2000,R3,15,11.982426493113932
01/02/2000,R3,16,11.190238081328317
01/02/2000,R3,17,9.706150692854806
01/02/2000,R3,18,20.26597188550288
01/02/2000,R3,19,6.461536892461883
01/02/2000,R3,20,7.61922582562043
01/02/2000,R3,21,8.462437010044413
01/02/2000,R4,1,7.0
01/02/2000,R4,2,10.0
01/02/2000,R4,3,15.0
01/02/2000,R4,4,17.0
01/02/2000,R4,5,15.0
01/02/2000,R4,6,15.0
01/02/2000,R4,7,13.0
01/02/2000,R4,8,7.0
01/02/2000,R4,9,14.0
01/02/2000,R4,10,16.35545444522396
01/02/2000,R4,11,11.204383845257135
01/02/2000,R4,12,5.1768025234874
01/02/2000,R4,13,22.24680154169475
01/02/2000,R4,14,6.840022919302153
01/02/2000,R4,15,12.451667168917934
01/02/2000,R4,16,8.527803223201786
01/02/2000,R5,1,15.0
01/02/2000,R5,2,8.0
01/02/2000,R5,3,8.0
01/02/2000,R5,4,10.0
01/02/2000,R5,5,13.0
01/02/2000,R5,6,20.0
01/02/2000,R5,7,20.0
01/02/2000,R5,8,15.0
01/02/2000,R5,9,15.0
01/02/2000,R5,10,15.0
01/02/2000,R5,11,15.0
01/02/2000,R5,12,10.0
01/02/2000,R5,13,8.0
01/02/2000,R5,14,4.401654008048703
01/02/2000,R5,15,8.403654144073148
01/02/2000,R5,16,10.464176568242518
01/02/2000,R5,17,13.205781645167225
01/02/2000,R5,18,13.154648857455376
01/02/2000,R5,19,10.216135628335463
01/02/2000,R6,1,5.0
01/02/2000,R6,2,5.0
01/02/2000,R6,3,7.0
01/02/2000,R6,4,5.0
01/02/2000,R6,5,5.0
