Date,Rhizome,Internode number,Internode length
04/01/2000,R6,9,8.154054144568258
04/01/2000,R6,10,6.996525545398333
04/01/2000,R7,1,20.0
04/01/2000,R7,2,12.0
04/01/2000,R7,3,13.0
04/01/2000,R7,4,15.0
04/01/2000,R7,5,20.0
04/01/2000,R7,6,20.0
04/01/2000,R7,7,20.0
04/01/2000,R7,8,20.0
04/01/2000,R7,9,21.0
04/01/2000,R7,10,25.0
04/01/2000,R7,11,24.0
04/01/2000,R7,12,4.957185533741555
04/01/2000,R7,13,7.8286159877378765
04/01/2000,R7,14,11.561118185620753
04/01/2000,R7,15,11.879095990300096
04/01/2000,R8,1,14.0
04/01/2000,R8,2,11.0
04/01/2000,R8,3,15.0
04/01/2000,R8,4,20.0
04/01/2000,R8,5,27.0
04/01/2000,R8,6,28.0
04/01/2000,R8,7,40.0
04/01/2000,R8,8,30.0
04/01/2000,R8,9,30.0
04/01/2000,R8,10,29.0
04/01/2000,R8,11,28.0
04/01/2000,R8,12,21.0
04/01/2000,R8,13,29.0
04/01/2000,R8,14,28.0
04/01/2000,R8,15,15.934377580808645
04/01/2000,R9,1,15.0
04/01/2000,R9,2,10.0
04/01/2000,R9,3,11.0
04/01/2000,R9,4,13.0
04/01/2000,R9,5,17.0
04/01/2000,R9,6,20.0
04/01/2000,R9,7,14.0
04/01/2000,R9,8,10.0
04/01/2000,R9,9,7.0
04/01/2000,R9,10,10.0
04/01/2000,R9,11,10.0
04/01/2000,R9,12,10.0
04/01/2000,R9,13,10.0
04/01/2000,R9,14,7.0
04/01/2000,R9,15,3.5535073887423976
04/01/2000,R10,1,10.0
04/01/2000,R10,2,10.0
04/01/2000,R10,3,12.0
04/01/2000,R10,4,10.0
04/01/2000,R10,5,10.0
04/01/2000,R10,6,10.0
04/01/2000,R10,7,10.0
04/01/2000,R10,8,10.0
04/01/2000,R10,9,7.0
04/01/2000,R10,10,8.0
04/01/2000,R10,11,7.0
04/01/2000,R10,12,14.37740255157327
04/01/2000,R10,13,11.4491729178911
04/01/2000,R10,14,12.532789271134202
17/01/2000,R1,1,25.0
17/01/2000,R1,2,17.0
17/01/2000,R1,3,20.0
17/01/2000,R1,4,20.0
17/01/2000,R1,5,25.0
17/01/2000,R1,6,25.0
17/01/2000,R1,7,32.0
17/01/2000,R1,8,24.0
17/01/2000,R1,9,20.0
17/01/2000,R1,10,20.0
17/01/2000,R1,11,28.0
17/01/2000,R1,12,27.0
17/01/2000,R1,13,27.0
17/01/2000,R1,14,29.0
17/01/2000,R1,15,29.0
17/01/2000,R1,16,31.0
17/01/2000,R1,17,8.358755467440096
17/01/2000,R1,18,9.585273747936936
17/01/2000,R1,19,17.12856470767615
17/01/2000,R1,20,14.340572504079026
17/01/2000,R2,1,5.0
17/01/2000,R2,2,10.0
17/01/2000,R2,3,8.0
17/01/2000,R2,4,10.0
17/01/2000,R2,5,10.0
17/01/2000,R2,6,10.0
17/01/2000,R2,7,10.0
17/01/2000,R2,8,11.0
17/01/2000,R2,9,11.0
17/01/2000,R2,10,15.0
17/01/2000,R2,11,15.0
17/01/2000,R2,12,13.0
17/01/2000,R2,13,7.0
17/01/2000,R2,14,13.322388204576804
17/01/2000,R2,15,29.879522538855028
17/01/2000,R2,16,7.174302371035611
17/01/2000,R3,1,10.0
17/01/2000,R3,2,12.0
17/01/2000,R3,3,17.0
17/01/2000,R3,4,17.0
17/01/2000,R3,5,17.0
17/01/2000,R3,6,13.0
17/01/2000,R3,7,15.0
17/01/2000,R3,8,10.0
17/01/2000,R3,9,10.0
17/01/2000,R3,10,15.0
17/01/2000,R3,11,10.0
17/01/2000,R3,12,10.0
17/01/2000,R3,13,18.336861983689154
17/01/2000,R3,14,14.775167533445304
17/01/2000,R3,15,8.343583560354947
17/01/2000,R3,16,7.4888328469914125
17/01/2000,R3,17,11.151239025044799
17/01/2000,R4,1,7.0
17/01/2000,R4,2,10.0
17/01/2000,R4,3,15.0
17/01/2000,R4,4,17.0
17/01/2000,R4,5,15.0
17/01/2000,R4,6,15.0
17/01/2000,R4,7,13.0
17/01/2000,R4,8,7.0
17/01/2000,R4,9,14.0
17/01/2000,R4,10,9.895319003531108
17/01/2000,R4,11,3.928316092796614
17/01/2000,R4,12,9.33378739278091
17/01/2000,R4,13,10.049086717406373
17/01/2000,R4,14,13.33838188917128
17/01/2000,R4,15,14.196638211208775
17/01/2000,R5,1,8.0
17/01/2000,R5,2,8.0
17/01/2000,R5,3,10.0
17/01/2000,R5,4,13.0
17/01/2000,R5,5,20.0
17/01/2000,R5,6,20.0
17/01/2000,R5,7,15.0
17/01/2000,R5,8,15.0
17/01/2000,R5,9,15.0
17/01/2000,R5,10,15.0
17/01/2000,R5,11,10.0
17/01/2000,R5,12,8.0
17/01/2000,R5,13,10.69266517731091
17/01/2000,R5,14,17.795132824776342
17/01/2000,R5,15,23.074558274662746
17/01/2000,R6,1,5.0
17/01/2000,R6,2,5.0
17/01/2000,R6,3,7.0
17/01/2000,R6,4,5.0
17/01/2000,R6,5,5.0
17/01/2000,R6,6,10.0
17/01/2000,R6,7,7.0
17/01/2000,R6,8,5.0
17/01/2000,R6,9,8.154054144568258
17/01/2000,R6,10,6.996525545398333
17/01/2000,R7,1,13.0
17/01/2000,R7,2,15.0
17/01/2000,R7,3,20.0
17/01/2000,R7,4,20.0
17/01/2000,R7,5,20.0
17/01/2000,R7,6,20.0
17/01/2000,R7,7,21.0
17/01/2000,R7,8,25.0
17/01/2000,R7,9,24.0
17/01/2000,R7,10,4.957185533741555
17/01/2000,R7,11,7.8286159877378765
17/01/2000,R7,12,11.561118185620753
17/01/2000,R7,13,11.879095990300096
17/01/2000,R7,14,14.868414419719967
17/01/2000,R7,15,16.129409851692106
17/01/2000,R7,16,9.36167573837649
17/01/2000,R8,1,14.0
17/01/2000,R8,2,11.0
17/01/2000,R8,3,15.0
17/01/2000,R8,4,20.0
17/01/2000,R8,5,27.0
17/01/2000,R8,6,28.0
17/01/2000,R8,7,40.0
17/01/2000,R8,8,30.0
17/01/2000,R8,9,30.0
17/01/2000,R8,10,29.0
17/01/2000,R8,11,28.0
17/01/2000,R8,12,21.0
17/01/2000,R8,13,29.0
17/01/2000,R8,14,28.0
17/01/2000,R8,15,15.934377580808645
17/01/2000,R8,16,31.936848682887295
17/01/2000,R8,17,9.99938281648846
17/01/2000,R9,1,11.0
17/01/2000,R9,2,13.0
17/01/2000,R9,3,17.0
17/01/2000,R9,4,20.0
17/01/2000,R9,5,14.0
17/01/2000,R9,6,10.0
17/01/2000,R9,7,7.0
17/01/2000,R9,8,10.0
17/01/2000,R9,9,10.0
17/01/2000,R9,10,10.0
17/01/2000,R9,11,10.0
17/01/2000,R9,12,7.0
17/01/2000,R9,13,3.5535073887423976
17/01/2000,R9,14,9.219248281250941
17/01/2000,R9,15,15.799412318022368
17/01/2000,R9,16,16.61772127277426
17/01/2000,R9,17,12.931476254012676
17/01/2000,R10,1,10.0
17/01/2000,R10,2,12.0
17/01/2000,R10,3,10.0
17/01/2000,R10,4,10.0
17/01/2000,R10,5,10.0
17/01/2000,R10,6,10.0
17/01/2000,R10,7,10.0
17/01/2000,R10,8,7.0
17/01/2000,R10,9,8.0
17/01/2000,R10,10,7.0
17/01/2000,R10,11,14.37740255157327
17/01/2000,R10,12,11.4491729178911
17/01/2000,R10,13,12.532789271134202
17/01/2000,R10,14,18.86576263787937
17/01/2000,R10,15,16.306993400801957
17/01/2000,R10,16,5.26052597364295
17/01/2000,R11,1,3.6226986719134513
17/01/2000,R11,2,3.6902421800038123
17/01/2000,R11,3,9.049487414924132
17/01/2000,R11,4,4.836068517638837
17/01/2000,R11,5,8.77969311568534
17/01/2000,R11,6,18.32532188075791
17/01/2000,R11,7,13.08664017315291
17/01/2000,R11,8,18.601797058903674
17/01/2000,R11,9,7.295697675546395
01/02/2000,R1,1,25.0
01/02/2000,R1,2,17.0
01/02/2000,R1,3,20.0
01/02/2000,R1,4,20.0
01/02/2000,R1,5,25.0
01/02/2000,R1,6,25.0
01/02/2000,R1,7,32.0
01/02/2000,R1,8,24.0
01/02/2000,R1,9,20.0
01/02/2000,R1,10,20.0
01/02/2000,R1,11,28.0
01/02/2000,R1,12,27.0
01/02/2000,R1,13,27.0
01/02/2000,R1,14,29.0
01/02/2000,R1,15,29.0
01/02/2000,R1,16,31.0
01/02/2000,R1,17,8.358755467440096
01/02/2000,R1,18,9.585273747936936
01/02/2000,R1,19,17.12856470767615
01/02/2000,R1,20,14.340572504079026
01/02/2000,R2,1,5.0
01/02/2000,R2,2,10.0
01/02/2000,R2,3,8.0
01/02/2000,R2,4,10.0
01/02/2000,R2,5,10.0
01/02/2000,R2,6,10.0
01/02/2000,R2,7,10.0
01/02/2000,R2,8,11.0
01/02/2000,R2,9,11.0
01/02/2000,R2,10,15.0
01/02/2000,R2,11,15.0
01/02/2000,R2,12,13.0
01/02/2000,R2,13,7.0
01/02/2000,R2,14,13.322388204576804
01/02/2000,R2,15,29.879522538855028
01/02/2000,R2,16,7.174302371035611
01/02/2000,R3,1,12.0
01/02/2000,R3,2,17.0
01/02/2000,R3,3,17.0
01/02/2000,R3,4,17.0
01/02/2000,R3,5,13.0
01/02/2000,R3,6,15.0
01/02/2000,R3,7,10.0
01/02/2000,R3,8,10.0
01/02/2000,R3,9,15.0
01/02/2000,R3,10,10.0
01/02/2000,R3,11,10.0
01/02/2000,R3,12,18.336861983689154
01/02/2000,R3,13,14.775167533445304
01/02/2000,R3,14,8.343583560354947
01/02/2000,R3,15,7.4888328469914125
01/02/2000,R3,16,11.151239025044799
01/02/2000,R3,17,7.600964549576899
01/02/2000,R3,18,12.995821467765287
01/02/2000,R4,1,7.0
01/02/2000,R4,2,10.0
01/02/2000,R4,3,15.0
01/02/2000,R4,4,17.0
01/02/2000,R4,5,15.0
01/02/2000,R4,6,15.0
01/02/2000,R4,7,13.0
01/02/2000,R4,8,7.0
01/02/2000,R4,9,14.0
01/02/2000,R4,10,9.895319003531108
01/02/2000,R4,11,3.928316092796614
01/02/2000,R4,12,9.33378739278091
01/02/2000,R4,13,10.049086717406373
01/02/2000,R4,14,13.33838188917128
01/02/2000,R4,15,14.196638211208775
01/02/2000,R5,1,8.0
01/02/2000,R5,2,10.0
01/02/2000,R5,3,13.0
01/02/2000,R5,4,20.0
01/02/2000,R5,5,20.0
01/02/2000,R5,6,15.0
01/02/2000,R5,7,15.0
01/02/2000,R5,8,15.0
01/02/2000,R5,9,15.0
01/02/2000,R5,10,10.0
01/02/2000,R5,11,8.0
01/02/2000,R5,12,10.69266517731091
01/02/2000,R5,13,17.795132824776342
01/02/2000,R5,14,23.074558274662746
01/02/2000,R5,15,14.753813718081105
01/02/2000,R5,16,10.946683324299668
01/02/2000,R5,17,15.380671891485468
01/02/2000,R6,1,5.0
01/02/2000,R6,2,5.0
01/02/2000,R6,3,7.0
01/02/2000,R6,4,5.0
01/02/2000,R6,5,5.0
01/02/2000,R6,6,10.0
01/02/2000,R6,7,7.0
01/02/2000,R6,8,5.0
01/02/2000,R6,9,8.154054144568258
01/02/2000,R6,10,6.996525545398333
01/02/2000,R7,1,13.0
01/02/2000,R7,2,15.0
01/02/2000,R7,3,20.0
01/02/2000,R7,4,20.0
01/02/2000,R7,5,20.0
01/02/2000,R7,6,20.0
01/02/2000,R7,7,21.0
01/02/2000,R7,8,25.0
01/02/2000,R7,9,24.0
01/02/2000,R7,10,4.957185533741555
01/02/2000,R7,11,7.8286159877378765
01/02/2000,R7,12,11.561118185620753
01/02/2000,R7,13,11.879095990300096
01/02/2000,R7,14,14.868414419719967
01/02/2000,R7,15,16.129409851692106
01/02/2000,R7,16,9.36167573837649
01/02/2000,R7,17,5.394366244288082
01/02/2000,R7,18,11.215778315015271
01/02/2000,R7,19,8.550770925771904
01/02/2000,R8,1,20.0
01/02/2000,R8,2,27.0
01/02/2000,R8,3,28.0
01/02/2000,R8,4,40.0
01/02/2000,R8,5,30.0
01/02/2000,R8,6,30.0
01/02/2000,R8,7,29.0
01/02/2000,R8,8,28.0
01/02/2000,R8,9,21.0
01/02/2000,R8,10,29.0
01/02/2000,R8,11,28.0
01/02/2000,R8,12,15.934377580808645
01/02/2000,R8,13,31.936848682887295
01/02/2000,R8,14,9.99938281648846
01/02/2000,R8,15,9.68837053573472
01/02/2000,R8,16,15.04370086348645
01/02/2000,R8,17,19.21753703623714
01/02/2000,R8,18,4.433471061420382
01/02/2000,R8,19,9.790734280381757
01/02/2000,R9,1,11.0
01/02/2000,R9,2,13.0
01/02/2000,R9,3,17.0
01/02/2000,R9,4,20.0
01/02/2000,R9,5,14.0
01/02/2000,R9,6,10.0
01/02/2000,R9,7,7.0
01/02/2000,R9,8,10.0
01/02/2000,R9,9,10.0
01/02/2000,R9,10,10.0
01/02/2000,R9,11,10.0
01/02/2000,R9,12,7.0
01/02/2000,R9,13,3.5535073887423976
01/02/2000,R9,14,9.219248281250941
01/02/2000,R9,15,15.799412318022368
01/02/2000,R9,16,16.61772127277426
01/02/2000,R9,17,12.931476254012676
01/02/2000,R9,18,9.792458874185773
01/02/2000,R10,1,10.0
01/02/2000,R10,2,10.0
01/02/2000,R10,3,10.0
01/02/2000,R10,4,10.0
01/02/2000,R10,5,10.0
01/02/2000,R10,6,7.0
01/02/2000,R10,7,8.0
01/02/2000,R10,8,7.0
01/02/2000,R10,9,14.37740255157327
01/02/2000,R10,10,11.4491729178911
01/02/2000,R10,11,12.532789271134202
01/02/2000,R10,12,18.86576263787937
01/02/2000,R10,13,16.306993400801957
01/02/2000,R10,14,5.26052597364295
01/02/2000,R10,15,8.970969094333238
01/02/2000,R10,16,20.277995116561442
01/02/2000,R10,17,16.362561313775206
01/02/2000,R11,1,3.6902421800038123
01/02/2000,R11,2,9.049487414924132
01/02/2000,R11,3,4.836068517638837
01/02/2000,R11,4,8.77969311568534
01/02/2000,R11,5,18.32532188075791
01/02/2000,R11,6,13.08664017315291
01/02/2000,R11,7,18.601797058903674
01/02/2000,R11,8,7.295697675546395
01/02/2000,R11,9,12.47582592767942
01/02/2000,R11,10,8.185044333943392
01/02/2000,R12,1,3.2583902135956113
01/02/2000,R12,2,5.470638572726772
01/02/2000,R12,3,6.236061842674317
01/02/2000,R12,4,10.74255356872375
01/02/2000,R12,5,2.3497259040251914
01/02/2000,R13,1,9.049463751912294
01/02/2000,R13,2,3.299010206890499
01/02/2000,R13,3,10.472357712768328
01/02/2000,R13,4,8.05490812559555
01/02/2000,R13,5,5.534945608496908
01/02/2000,R13,6,10.311736490006394
01/02/2000,R13,7,2.247794148052351
01/02/2000,R13,8,3.7928211406177135
16/02/2000,R1,1,25.0
16/02/2000,R1,2,17.0
16/02/2000,R1,3,20.0
16/02/2000,R1,4,20.0
16/02/2000,R1,5,25.0
16/02/2000,R1,6,25.0
16/02/2000,R1,7,32.0
16/02/2000,R1,8,24.0
16/02/2000,R1,9,20.0
16/02/2000,R1,10,20.0
16/02/2000,R1,11,28.0
16/02/2000,R1,12,27.0
16/02/2000,R1,13,27.0
16/02/2000,R1,14,29.0
16/02/2000,R1,15,29.0
16/02/2000,R1,16,31.0
16/02/2000,R1,17,8.358755467440096
16/02/2000,R1,18,9.585273747936936
16/02/2000,R1,19,17.12856470767615
16/02/2000,R1,20,14.340572504079026
16/02/2000,R2,1,10.0
16/02/2000,R2,2,8.0
16/02/2000,R2,3,10.0
16/02/2000,R2,4,10.0
16/02/2000,R2,5,10.0
16/02/2000,R2,6,10.0
16/02/2000,R2,7,11.0
16/02/2000,R2,8,11.0
16/02/2000,R2,9,15.0
16/02/2000,R2,10,15.0
16/02/2000,R2,11,13.0
16/02/2000,R2,12,7.0
16/02/2000,R2,13,13.322388204576804
16/02/2000,R2,14,29.879522538855028
16/02/2000,R2,15,7.174302371035611
16/02/2000,R2,16,7.492997676279463
16/02/2000,R3,1,17.0
16/02/2000,R3,2,17.0
16/02/2000,R3,3,13.0
16/02/2000,R3,4,15.0
16/02/2000,R3,5,10.0
16/02/2000,R3,6,10.0
16/02/2000,R3,7,15.0
16/02/2000,R3,8,10.0
16/02/2000,R3,9,10.0
16/02/2000,R3,10,18.336861983689154
16/02/2000,R3,11,14.775167533445304
16/02/2000,R3,12,8.343583560354947
16/02/2000,R3,13,7.4888328469914125
16/02/2000,R3,14,11.151239025044799
16/02/2000,R3,15,7.600964549576899
16/02/2000,R3,16,12.995821467765287
16/02/2000,R3,17,15.244532742494544
16/02/2000,R3,18,7.550630485263029
16/02/2000,R3,19,8.030342704373293
16/02/2000,R4,1,7.0
16/02/2000,R4,2,10.0
16/02/2000,R4,3,15.0
16/02/2000,R4,4,17.0
16/02/2000,R4,5,15.0
16/02/2000,R4,6,15.0
16/02/2000,R4,7,13.0
16/02/2000,R4,8,7.0
16/02/2000,R4,9,14.0
16/02/2000,R4,10,9.895319003531108
16/02/2000,R4,11,3.928316092796614
16/02/2000,R4,12,9.33378739278091
16/02/2000,R4,13,10.049086717406373
16/02/2000,R4,14,13.33838188917128
16/02/2000,R4,15,14.196638211208775
16/02/2000,R4,16,21.11759357909146
16/02/2000,R5,1,13.0
16/02/2000,R5,2,20.0
16/02/2000,R5,3,20.0
16/02/2000,R5,4,15.0
16/02/2000,R5,5,15.0
16/02/2000,R5,6,15.0
16/02/2000,R5,7,15.0
16/02/2000,R5,8,10.0
16/02/2000,R5,9,8.0
16/02/2000,R5,10,10.69266517731091
16/02/2000,R5,11,17.795132824776342
16/02/2000,R5,12,23.074558274662746
16/02/2000,R5,13,14.753813718081105
16/02/2000,R5,14,10.946683324299668
16/02/2000,R5,15,15.380671891485468
16/02/2000,R5,16,10.279253416768979
16/02/2000,R5,17,26.81434890342905
16/02/2000,R5,18,9.952951155598464
16/02/2000,R6,1,5.0
16/02/2000,R6,2,7.0
16/02/2000,R6,3,5.0
16/02/2000,R6,4,5.0
16/02/2000,R6,5,10.0
16/02/2000,R6,6,7.0
16/02/2000,R6,7,5.0
16/02/2000,R6,8,8.154054144568258
16/02/2000,R6,9,6.996525545398333
16/02/2000,R6,10,11.231270604115927
16/02/2000,R6,11,13.107742297253244
16/02/2000,R7,1,15.0
16/02/2000,R7,2,20.0
16/02/2000,R7,3,20.0
16/02/2000,R7,4,20.0
16/02/2000,R7,5,20.0
16/02/2000,R7,6,21.0
16/02/2000,R7,7,25.0
16/02/2000,R7,8,24.0
16/02/2000,R7,9,4.957185533741555
16/02/2000,R7,10,7.8286159877378765
16/02/2000,R7,11,11.561118185620753
16/02/2000,R7,12,11.879095990300096
16/02/2000,R7,13,14.868414419719967
16/02/2000,R7,14,16.129409851692106
16/02/2000,R7,15,9.36167573837649
16/02/2000,R7,16,5.394366244288082
16/02/2000,R7,17,11.215778315015271
16/02/2000,R7,18,8.550770925771904
16/02/2000,R7,19,27.53082495685441
16/02/2000,R7,20,9.297835632755499
16/02/2000,R7,21,4.43698573682728
16/02/2000,R8,1,20.0
16/02/2000,R8,2,27.0
16/02/2000,R8,3,28.0
16/02/2000,R8,4,40.0
16/02/2000,R8,5,30.0
16/02/2000,R8,6,30.0
16/02/2000,R8,7,29.0
16/02/2000,R8,8,28.0
16/02/2000,R8,9,21.0
16/02/2000,R8,10,29.0
16/02/2000,R8,11,28.0
16/02/2000,R8,12,15.934377580808645
16/02/2000,R8,13,31.936848682887295
16/02/2000,R8,14,9.99938281648846
16/02/2000,R8,15,9.68837053573472
16/02/2000,R8,16,15.04370086348645
16/02/2000,R8,17,19.21753703623714
16/02/2000,R8,18,4.433471061420382
16/02/2000,R8,19,9.790734280381757
16/02/2000,R8,20,3.236930169235572
16/02/2000,R9,1,17.0
16/02/2000,R9,2,20.0
16/02/2000,R9,3,14.0
16/02/2000,R9,4,10.0
16/02/2000,R9,5,7.0
16/02/2000,R9,6,10.0
16/02/2000,R9,7,10.0
16/02/2000,R9,8,10.0
16/02/2000,R9,9,10.0
16/02/2000,R9,10,7.0
16/02/2000,R9,11,3.5535073887423976
16/02/2000,R9,12,9.219248281250941
16/02/2000,R9,13,15.799412318022368
16/02/2000,R9,14,16.61772127277426
16/02/2000,R9,15,12.931476254012676
16/02/2000,R9,16,9.792458874185773
16/02/2000,R9,17,13.532332682847672
16/02/2000,R9,18,11.905666410400057
16/02/2000,R9,19,11.941034647823896
16/02/2000,R10,1,10.0
16/02/2000,R10,2,10.0
16/02/2000,R10,3,10.0
16/02/2000,R10,4,10.0
16/02/2000,R10,5,7.0
16/02/2000,R10,6,8.0
16/02/2000,R10,7,7.0
16/02/2000,R10,8,14.37740255157327
16/02/2000,R10,9,11.4491729178911
16/02/2000,R10,10,12.532789271134202
16/02/2000,R10,11,18.86576263787937
16/02/2000,R10,12,16.306993400801957
16/02/2000,R10,13,5.26052597364295
16/02/2000,R10,14,8.970969094333238
16/02/2000,R10,15,20.277995116561442
16/02/2000,R10,16,16.362561313775206
16/02/2000,R10,17,19.998059226044337
16/02/2000,R10,18,17.529405523099722
16/02/2000,R11,1,9.049487414924132
16/02/2000,R11,2,4.836068517638837
16/02/2000,R11,3,8.77969311568534
16/02/2000,R11,4,18.32532188075791
16/02/2000,R11,5,13.08664017315291
16/02/2000,R11,6,18.601797058903674
16/02/2000,R11,7,7.295697675546395
16/02/2000,R11,8,12.47582592767942
16/02/2000,R11,9,8.185044333943392
16/02/2000,R11,10,3.6379217766921745
16/02/2000,R11,11,8.566843978244528
16/02/2000,R12,1,5.470638572726772
16/02/2000,R12,2,6.236061842674317
16/02/2000,R12,3,10.74255356872375
16/02/2000,R12,4,2.3497259040251914
16/02/2000,R12,5,12.47435759849171
16/02/2000,R12,6,17.74714305047087
16/02/2000,R12,7,26.294292771304228
16/02/2000,R13,1,9.049463751912294
16/02/2000,R13,2,3.299010206890499
16/02/2000,R13,3,10.472357712768328
16/02/2000,R13,4,8.05490812559555
16/02/2000,R13,5,5.534945608496908
16/02/2000,R13,6,10.311736490006394
16/02/2000,R13,7,2.247794148052351
16/02/2000,R13,8,3.7928211406177135
16/02/2000,R13,9,10.643706826242402
16/02/2000,R13,10,16.415793504310127
16/02/2000,R13,11,15.391530062259113
16/02/2000,R14,1,1.3752953457765804
16/02/2000,R14,2,5.555056579400299
16/02/2000,R14,3,5.423565311946535
16/02/2000,R14,4,15.26453568699979
16/02/2000,R14,5,11.020253797272193
16/02/2000,R14,6,7.068591373603463
16/02/2000,R14,7,13.781756993841588
16/02/2000,R14,8,9.256526666624072
16/02/2000,R14,9,14.416620328293542
16/02/2000,R14,10,6.962944491177514
02/03/2000,R1,1,17.0
02/03/2000,R1,2,20.0
02/03/2000,R1,3,20.0
02/03/2000,R1,4,25.0
02/03/2000,R1,5,25.0
02/03/2000,R1,6,32.0
02/03/2000,R1,7,24.0
02/03/2000,R1,8,20.0
02/03/2000,R1,9,20.0
02/03/2000,R1,10,28.0
02/03/2000,R1,11,27.0
02/03/2000,R1,12,27.0
02/03/2000,R1,13,29.0
02/03/2000,R1,14,29.0
02/03/2000,R1,15,31.0
02/03/2000,R1,16,8.358755467440096
02/03/2000,R1,17,9.585273747936936
02/03/2000,R1,18,17.12856470767615
02/03/2000,R1,19,14.340572504079026
02/03/2000,R1,20,4.261783050654998
02/03/2000,R1,21,8.620144479261622
02/03/2000,R1,22,11.750886876644678
02/03/2000,R1,23,19.19831290041955
02/03/2000,R2,1,10.0
02/03/2000,R2,2,8.0
02/03/2000,R2,3,10.0
02/03/2000,R2,4,10.0
02/03/2000,R2,5,10.0
02/03/2000,R2,6,10.0
02/03/2000,R2,7,11.0
02/03/2000,R2,8,11.0
02/03/2000,R2,9,15.0
02/03/2000,R2,10,15.0
02/03/2000,R2,11,13.0
02/03/2000,R2,12,7.0
02/03/2000,R2,13,13.322388204576804
02/03/2000,R2,14,29.879522538855028
02/03/2000,R2,15,7.174302371035611
02/03/2000,R2,16,7.492997676279463
02/03/2000,R2,17,22.314013749767735
02/03/2000,R2,18,13.885630861538086
02/03/2000,R2,19,13.804785992156617
02/03/2000,R3,1,17.0
02/03/2000,R3,2,13.0
02/03/2000,R3,3,15.0
02/03/2000,R3,4,10.0
02/03/2000,R3,5,10.0
02/03/2000,R3,6,15.0
02/03/2000,R3,7,10.0
02/03/2000,R3,8,10.0
02/03/2000,R3,9,18.336861983689154
02/03/2000,R3,10,14.775167533445304
02/03/2000,R3,11,8.343583560354947
02/03/2000,R3,12,7.4888328469914125
02/03/2000,R3,13,11.151239025044799
02/03/2000,R3,14,7.600964549576899
02/03/2000,R3,15,12.995821467765287
02/03/2000,R3,16,15.244532742494544
02/03/2000,R3,17,7.550630485263029
02/03/2000,R3,18,8.030342704373293
02/03/2000,R3,19,10.388913153989806
02/03/2000,R4,1,7.0
02/03/2000,R4,2,10.0
02/03/2000,R4,3,15.0
02/03/2000,R4,4,17.0
02/03/2000,R4,5,15.0
02/03/2000,R4,6,15.0
02/03/2000,R4,7,13.0
02/03/2000,R4,8,7.0
02/03/2000,R4,9,14.0
02/03/2000,R4,10,9.895319003531108
02/03/2000,R4,11,3.928316092796614
02/03/2000,R4,12,9.33378739278091
